Client_ID,Geographic_Zone,Average_Ticket
43131,Ciudad de México,2426.49
43132,Ciudad de México,759.46
43133,Ciudad de México,629.27
43135,Bajío,2576.44
43136,Zona Metropolitana de Guadalajara,2679.67
43137,Zona Metropolitana de Monterrey,2708.08
43138,Ciudad de México,524.24
43139,Sur,1759.29
43140,Zona Metropolitana de Monterrey,1023.59
43141,Zona Metropolitana de Guadalajara,4108.71
43142,Ciudad de México,2249.16
43143,Sureste,628.96
43144,Bajío,1747.51
43145,Bajío,2474.22
43146,Ciudad de México,568.66
43147,Ciudad de México,1318.92
43148,Zona Metropolitana de Monterrey,2044.79
43149,Bajío,1308.27
43151,Zona Metropolitana de Monterrey,563.07
43153,Ciudad de México,1458.28
43154,Zona Metropolitana de Monterrey,2007.93
43155,Zona Metropolitana de Monterrey,1824.5
43156,Zona Metropolitana de Guadalajara,1047.86
43157,Noroeste,1057.07
43158,Ciudad de México,903.93
43159,Zona Metropolitana de Monterrey,1633.44
43160,Ciudad de México,203.9
43161,Ciudad de México,1406.64
43162,Zona Metropolitana de Monterrey,549.68
43163,Ciudad de México,849.41
43164,Sureste,150.0
43165,Ciudad de México,288.13
43166,Zona Metropolitana de Guadalajara,755.43
43167,Bajío,832.16
43168,Noroeste,1070.7
43169,Noroeste,545.66
43170,Bajío,401.03
43171,Ciudad de México,2816.7
43172,Noroeste,1541.27
43173,Ciudad de México,1681.82
43174,Zona Metropolitana de Guadalajara,2083.56
43175,Ciudad de México,2071.84
43176,Zona Metropolitana de Guadalajara,451.16
43177,Zona Metropolitana de Guadalajara,2728.62
43179,Zona Metropolitana de Monterrey,916.48
43180,Sureste,1414.3
43181,Zona Metropolitana de Guadalajara,836.89
43182,Zona Metropolitana de Guadalajara,1491.59
43183,Sur,434.6
43184,Zona Metropolitana de Monterrey,1824.27
43185,Sur,1528.19
43186,Ciudad de México,2522.31
43187,Sureste,1884.22
43188,Noroeste,401.7
43189,Noroeste,2504.56
43190,Zona Metropolitana de Monterrey,150.0
43191,Zona Metropolitana de Monterrey,1640.2
43192,Noroeste,1024.23
43193,Ciudad de México,2054.62
43194,Bajío,334.04
43195,Ciudad de México,2109.54
43196,Zona Metropolitana de Guadalajara,1021.79
43197,Ciudad de México,716.99
43198,Sur,2061.31
43199,Bajío,1097.65
43200,Bajío,373.73
43201,Zona Metropolitana de Guadalajara,3394.1
43203,Ciudad de México,150.0
43206,Ciudad de México,2221.88
43207,Zona Metropolitana de Monterrey,814.15
43208,Ciudad de México,1963.3
43209,Zona Metropolitana de Guadalajara,1746.28
43210,Noroeste,1991.85
43211,Zona Metropolitana de Monterrey,3289.94
43212,Noroeste,2049.27
43213,Sureste,739.98
43214,Zona Metropolitana de Guadalajara,1088.54
43215,Ciudad de México,359.29
43217,Zona Metropolitana de Guadalajara,1934.58
43218,Ciudad de México,6327.84
43219,Ciudad de México,382.54
43220,Sur,2139.37
43222,Ciudad de México,1920.78
43223,Ciudad de México,939.2
43224,Ciudad de México,3159.6
43225,Bajío,1671.08
43226,Noroeste,150.0
43228,Noroeste,150.0
43229,Zona Metropolitana de Guadalajara,321.67
43230,Sureste,1420.33
43231,Zona Metropolitana de Monterrey,1387.05
43232,Zona Metropolitana de Guadalajara,1974.91
43233,Ciudad de México,1453.23
43234,Noroeste,251.44
43235,Bajío,1734.75
43237,Ciudad de México,1248.26
43238,Bajío,2158.51
43239,Bajío,1007.51
43240,Zona Metropolitana de Guadalajara,296.9
43241,Ciudad de México,1981.19
43242,Ciudad de México,483.52
43243,Ciudad de México,360.15
43244,Ciudad de México,1085.3
43245,Ciudad de México,1234.53
43246,Sur,914.59
43247,Bajío,825.41
43248,Ciudad de México,930.71
43249,Ciudad de México,1204.75
43250,Ciudad de México,216.82
43251,Ciudad de México,1215.98
43252,Ciudad de México,3234.87
43253,Noroeste,1630.67
43254,Bajío,2075.6
43255,Noroeste,1455.21
43256,Noroeste,2550.05
43257,Noroeste,1072.03
43258,Ciudad de México,1116.56
43259,Bajío,657.15
43261,Zona Metropolitana de Guadalajara,2880.08
43262,Zona Metropolitana de Monterrey,3190.1
43263,Bajío,2552.95
43264,Bajío,150.0
43265,Zona Metropolitana de Guadalajara,414.11
43266,Ciudad de México,1911.99
43267,Sur,1310.59
43268,Noroeste,814.06
43269,Ciudad de México,1755.68
43270,Ciudad de México,185.59
43271,Zona Metropolitana de Monterrey,705.39
43272,Ciudad de México,3225.13
43273,Ciudad de México,1021.08
43274,Zona Metropolitana de Monterrey,963.5
43275,Ciudad de México,781.23
43276,Zona Metropolitana de Monterrey,2124.57
43277,Noroeste,1888.71
43278,Zona Metropolitana de Guadalajara,1302.78
43279,Zona Metropolitana de Monterrey,3099.54
43280,Zona Metropolitana de Guadalajara,1647.82
43282,Ciudad de México,1630.98
43283,Ciudad de México,1970.84
43284,Ciudad de México,2246.53
43285,Sur,1719.66
43286,Sureste,278.2
43287,Ciudad de México,1803.05
43288,Sur,275.9
43289,Zona Metropolitana de Guadalajara,1910.1
43290,Noroeste,1244.73
43291,Ciudad de México,1893.73
43293,Zona Metropolitana de Monterrey,396.95
43294,Ciudad de México,150.0
43295,Ciudad de México,1061.01
43296,Zona Metropolitana de Guadalajara,1300.67
43297,Sur,382.66
43298,Zona Metropolitana de Guadalajara,1541.29
43299,Zona Metropolitana de Guadalajara,1758.86
43300,Sureste,814.32
43301,Sur,2499.4
43302,Bajío,1105.79
43303,Zona Metropolitana de Monterrey,864.36
43304,Ciudad de México,629.06
43305,Ciudad de México,2284.34
43306,Ciudad de México,681.98
43307,Bajío,1887.52
43308,Bajío,1123.61
43309,Noroeste,1694.03
43310,Zona Metropolitana de Monterrey,825.25
43311,Ciudad de México,1261.87
43312,Ciudad de México,1854.29
43313,Ciudad de México,1348.78
43314,Ciudad de México,1552.06
43315,Zona Metropolitana de Guadalajara,1118.37
43316,Bajío,663.7
43319,Zona Metropolitana de Guadalajara,150.0
43320,Ciudad de México,4560.18
43321,Zona Metropolitana de Monterrey,687.98
43322,Ciudad de México,2450.75
43323,Sureste,2822.63
43325,Bajío,1547.23
43326,Bajío,1668.92
43327,Zona Metropolitana de Monterrey,2114.09
43328,Bajío,1348.53
43329,Ciudad de México,2647.64
43330,Zona Metropolitana de Monterrey,1497.77
43331,Zona Metropolitana de Guadalajara,5923.1
43332,Zona Metropolitana de Monterrey,626.23
43333,Zona Metropolitana de Monterrey,1914.13
43334,Sur,231.23
43335,Ciudad de México,1149.07
43336,Ciudad de México,704.42
43337,Ciudad de México,1786.62
43338,Ciudad de México,3392.87
43339,Bajío,586.82
43340,Zona Metropolitana de Monterrey,2000.99
43341,Zona Metropolitana de Monterrey,1677.93
43342,Ciudad de México,1041.83
43343,Zona Metropolitana de Guadalajara,804.38
43344,Ciudad de México,1617.76
43345,Noroeste,763.01
43346,Noroeste,4035.52
43347,Sur,150.0
43348,Ciudad de México,1426.5
43349,Sureste,882.09
43350,Ciudad de México,208.54
43352,Sur,2240.39
43353,Ciudad de México,934.7
43355,Zona Metropolitana de Monterrey,150.0
43356,Bajío,496.4
43357,Zona Metropolitana de Monterrey,1147.16
43359,Zona Metropolitana de Monterrey,170.81
43360,Sureste,333.17
43361,Sureste,478.12
43362,Noroeste,3372.88
43363,Ciudad de México,1443.84
43364,Sureste,1112.6
43365,Zona Metropolitana de Monterrey,1276.67
43366,Ciudad de México,1906.93
43367,Ciudad de México,150.0
43368,Sur,1597.99
43370,Ciudad de México,2319.05
43371,Noroeste,150.0
43372,Zona Metropolitana de Guadalajara,1960.41
43373,Zona Metropolitana de Guadalajara,1294.69
43374,Bajío,2063.36
43375,Bajío,844.78
43376,Zona Metropolitana de Monterrey,2547.68
43378,Zona Metropolitana de Monterrey,1585.8
43379,Bajío,385.24
43380,Ciudad de México,1186.27
43381,Ciudad de México,2126.96
43382,Zona Metropolitana de Monterrey,2286.45
43383,Bajío,1051.6
43384,Zona Metropolitana de Guadalajara,3474.48
43385,Ciudad de México,1560.27
43386,Ciudad de México,463.52
43387,Bajío,1182.75
43388,Noroeste,1550.33
43389,Sur,3298.42
43390,Zona Metropolitana de Monterrey,1428.18
43391,Ciudad de México,957.06
43392,Zona Metropolitana de Guadalajara,2152.65
43393,Noroeste,2966.71
43394,Bajío,745.88
43395,Zona Metropolitana de Guadalajara,1894.36
43396,Sur,1849.69
43397,Ciudad de México,2988.61
43398,Zona Metropolitana de Monterrey,853.65
43399,Zona Metropolitana de Monterrey,1737.79
43400,Zona Metropolitana de Monterrey,2832.89
43401,Ciudad de México,738.47
43402,Sur,2829.43
43403,Ciudad de México,1259.65
43404,Noroeste,248.35
43405,Zona Metropolitana de Monterrey,1852.18
43406,Ciudad de México,1717.43
43407,Sur,1167.95
43408,Ciudad de México,998.86
43409,Bajío,1426.5
43410,Bajío,1164.5
43411,Ciudad de México,2038.46
43412,Bajío,1586.28
43413,Noroeste,333.84
43414,Bajío,797.83
43415,Zona Metropolitana de Guadalajara,4660.42
43417,Zona Metropolitana de Guadalajara,1766.83
43418,Zona Metropolitana de Monterrey,1652.81
43419,Zona Metropolitana de Guadalajara,798.1
43420,Bajío,150.0
43421,Bajío,150.0
43422,Zona Metropolitana de Guadalajara,1140.47
43423,Bajío,2436.06
43424,Sur,608.13
43425,Sureste,946.75
43426,Noroeste,1040.42
43427,Zona Metropolitana de Monterrey,1223.64
43428,Ciudad de México,4166.7
43429,Zona Metropolitana de Guadalajara,393.69
43430,Zona Metropolitana de Guadalajara,2617.96
43431,Sur,652.69
43432,Zona Metropolitana de Monterrey,1870.33
43433,Zona Metropolitana de Monterrey,2824.22
43434,Zona Metropolitana de Guadalajara,1200.66
43435,Bajío,2323.94
43436,Zona Metropolitana de Monterrey,1899.27
43437,Ciudad de México,1305.01
43439,Ciudad de México,2016.29
43440,Noroeste,1192.76
43441,Zona Metropolitana de Monterrey,1046.62
43443,Ciudad de México,1721.87
43444,Ciudad de México,1243.85
43445,Zona Metropolitana de Guadalajara,1241.07
43446,Noroeste,168.79
43447,Zona Metropolitana de Monterrey,856.57
43448,Bajío,1293.47
43449,Bajío,1758.21
43450,Ciudad de México,1028.09
43451,Noroeste,2310.14
43452,Sur,337.37
43453,Zona Metropolitana de Monterrey,3394.84
43454,Zona Metropolitana de Guadalajara,2121.96
43455,Zona Metropolitana de Guadalajara,1798.51
43456,Ciudad de México,1972.98
43457,Zona Metropolitana de Guadalajara,1640.38
43459,Ciudad de México,1606.25
43460,Zona Metropolitana de Monterrey,150.0
43462,Noroeste,1044.08
43463,Zona Metropolitana de Monterrey,2706.72
43465,Ciudad de México,150.0
43466,Sureste,185.01
43467,Noroeste,2340.08
43468,Noroeste,1170.13
43469,Bajío,475.23
43470,Ciudad de México,1884.82
43471,Sur,2800.84
43472,Ciudad de México,1177.24
43473,Sur,528.36
43474,Noroeste,1063.3
43475,Zona Metropolitana de Guadalajara,2348.96
43476,Ciudad de México,575.6
43477,Ciudad de México,2310.56
43478,Bajío,1116.9
43479,Ciudad de México,150.0
43481,Sureste,2087.15
43482,Ciudad de México,1479.35
43483,Zona Metropolitana de Monterrey,150.0
43484,Sur,544.09
43485,Bajío,1479.92
43486,Ciudad de México,789.89
43487,Zona Metropolitana de Monterrey,1054.12
43488,Zona Metropolitana de Monterrey,843.24
43489,Zona Metropolitana de Monterrey,691.97
43490,Sureste,1093.43
43491,Zona Metropolitana de Monterrey,1351.17
43492,Ciudad de México,182.38
43493,Zona Metropolitana de Monterrey,302.39
43494,Ciudad de México,2059.72
43495,Ciudad de México,926.07
43496,Ciudad de México,797.59
43497,Bajío,2351.96
43498,Ciudad de México,1062.46
43499,Bajío,1443.63
43500,Zona Metropolitana de Monterrey,877.18
43501,Ciudad de México,1544.86
43502,Sureste,2288.72
43504,Sureste,1672.04
43505,Sureste,1300.21
43507,Zona Metropolitana de Guadalajara,1725.75
43508,Bajío,1074.76
43509,Ciudad de México,2021.58
43510,Ciudad de México,1898.55
43511,Zona Metropolitana de Guadalajara,236.65
43512,Zona Metropolitana de Guadalajara,2626.15
43513,Zona Metropolitana de Monterrey,311.19
43514,Ciudad de México,1579.04
43515,Sureste,3075.81
43516,Ciudad de México,2007.86
43517,Ciudad de México,2104.16
43518,Zona Metropolitana de Guadalajara,265.52
43519,Noroeste,234.25
43520,Sur,2547.77
43521,Noroeste,975.92
43522,Noroeste,150.0
43523,Ciudad de México,1627.49
43524,Zona Metropolitana de Monterrey,2883.09
43525,Ciudad de México,2167.49
43526,Ciudad de México,1854.89
43527,Zona Metropolitana de Monterrey,1155.45
43528,Bajío,811.72
43529,Bajío,1680.17
43530,Zona Metropolitana de Guadalajara,1454.44
43531,Noroeste,1992.54
43532,Zona Metropolitana de Guadalajara,1878.25
43533,Zona Metropolitana de Monterrey,880.12
43534,Ciudad de México,1781.2
43535,Zona Metropolitana de Guadalajara,2849.22
43536,Noroeste,1261.11
43537,Ciudad de México,1791.33
43538,Ciudad de México,3077.3
43539,Ciudad de México,1842.59
43540,Zona Metropolitana de Monterrey,2500.66
43541,Sur,2555.54
43542,Ciudad de México,1521.0
43543,Noroeste,1642.83
43544,Zona Metropolitana de Guadalajara,980.41
43545,Zona Metropolitana de Guadalajara,453.25
43546,Zona Metropolitana de Monterrey,1547.02
43547,Bajío,542.55
43549,Zona Metropolitana de Monterrey,1330.64
43550,Bajío,1594.51
43552,Ciudad de México,373.05
43553,Bajío,1810.81
43554,Sureste,1007.28
43555,Ciudad de México,532.96
43556,Bajío,1837.72
43557,Bajío,3257.44
43558,Bajío,836.67
43559,Zona Metropolitana de Monterrey,1956.07
43560,Bajío,2140.82
43561,Bajío,1309.58
43562,Ciudad de México,863.53
43563,Zona Metropolitana de Monterrey,714.19
43564,Zona Metropolitana de Guadalajara,2111.32
43565,Ciudad de México,976.82
43566,Ciudad de México,726.63
43568,Bajío,150.0
43569,Sur,1379.99
43570,Sureste,1289.05
43571,Ciudad de México,729.33
43572,Ciudad de México,942.72
43573,Ciudad de México,150.0
43574,Zona Metropolitana de Monterrey,1064.22
43575,Bajío,1766.26
43576,Ciudad de México,2432.7
43577,Ciudad de México,2567.4
43578,Zona Metropolitana de Guadalajara,1739.43
43579,Ciudad de México,2690.15
43580,Zona Metropolitana de Guadalajara,2106.25
43581,Sureste,2017.66
43582,Sur,925.45
43583,Ciudad de México,191.13
43584,Ciudad de México,150.0
43585,Ciudad de México,1862.61
43586,Ciudad de México,2279.99
43587,Ciudad de México,530.5
43588,Zona Metropolitana de Monterrey,2600.1
43589,Sur,1572.36
43590,Noroeste,1245.26
43592,Zona Metropolitana de Monterrey,2228.61
43593,Sureste,1724.52
43594,Ciudad de México,1889.44
43595,Ciudad de México,4323.14
43596,Bajío,721.93
43597,Sur,882.74
43599,Zona Metropolitana de Monterrey,1869.94
43600,Ciudad de México,482.18
43601,Zona Metropolitana de Guadalajara,2480.92
43602,Sur,977.9
43603,Ciudad de México,1337.08
43604,Zona Metropolitana de Monterrey,2161.18
43605,Ciudad de México,3169.19
43606,Zona Metropolitana de Guadalajara,470.36
43607,Ciudad de México,1586.19
43609,Ciudad de México,1036.47
43610,Ciudad de México,5421.08
43611,Zona Metropolitana de Guadalajara,3033.7
43612,Ciudad de México,1642.59
43613,Sur,150.0
43614,Noroeste,1344.81
43615,Noroeste,848.3
43616,Ciudad de México,285.5
43617,Sureste,2991.87
43618,Ciudad de México,1114.4
43619,Ciudad de México,1244.05
43620,Ciudad de México,1175.42
43621,Ciudad de México,2272.49
43622,Ciudad de México,2479.76
43623,Bajío,1801.71
43624,Ciudad de México,292.28
43625,Bajío,2170.24
43626,Sureste,150.0
43627,Sureste,1877.95
43628,Bajío,791.34
43629,Bajío,2597.35
43630,Zona Metropolitana de Monterrey,1941.74
43631,Ciudad de México,1242.98
43632,Zona Metropolitana de Monterrey,1496.31
43633,Noroeste,3398.73
43634,Zona Metropolitana de Monterrey,2600.65
43635,Noroeste,383.36
43636,Zona Metropolitana de Guadalajara,1348.85
43637,Zona Metropolitana de Guadalajara,1952.07
43638,Ciudad de México,658.89
43639,Ciudad de México,1296.84
43640,Zona Metropolitana de Monterrey,1416.41
43642,Zona Metropolitana de Monterrey,844.71
43644,Noroeste,1552.81
43645,Zona Metropolitana de Guadalajara,1172.72
43646,Ciudad de México,1335.84
43647,Ciudad de México,1159.23
43648,Ciudad de México,1436.88
43649,Zona Metropolitana de Guadalajara,450.34
43650,Zona Metropolitana de Guadalajara,268.08
43651,Noroeste,3568.19
43652,Bajío,1231.41
43653,Ciudad de México,586.91
43654,Ciudad de México,3076.43
43655,Ciudad de México,847.03
43657,Ciudad de México,2790.01
43658,Zona Metropolitana de Monterrey,1123.08
43659,Bajío,2237.32
43660,Sureste,727.2
43661,Ciudad de México,663.99
43662,Zona Metropolitana de Monterrey,3421.79
43663,Ciudad de México,3203.89
43664,Zona Metropolitana de Guadalajara,2602.98
43665,Zona Metropolitana de Guadalajara,2622.1
43666,Zona Metropolitana de Guadalajara,1769.17
43667,Bajío,3315.82
43668,Zona Metropolitana de Monterrey,1280.7
43669,Zona Metropolitana de Monterrey,1207.98
43670,Zona Metropolitana de Guadalajara,1031.67
43671,Ciudad de México,1154.91
43672,Ciudad de México,717.8
43673,Bajío,1842.9
43674,Ciudad de México,1027.99
43675,Zona Metropolitana de Guadalajara,448.12
43676,Ciudad de México,4105.65
43677,Noroeste,418.51
43678,Zona Metropolitana de Guadalajara,1673.6
43679,Ciudad de México,1179.54
43680,Zona Metropolitana de Monterrey,2463.79
43681,Ciudad de México,3259.51
43682,Ciudad de México,1873.23
43683,Noroeste,150.0
43684,Bajío,2390.53
43685,Zona Metropolitana de Guadalajara,645.61
43686,Sur,587.7
43687,Ciudad de México,1477.4
43688,Zona Metropolitana de Monterrey,150.0
43690,Zona Metropolitana de Guadalajara,2430.35
43691,Ciudad de México,536.25
43692,Zona Metropolitana de Guadalajara,1993.28
43693,Zona Metropolitana de Monterrey,5904.18
43694,Zona Metropolitana de Monterrey,1714.29
43695,Ciudad de México,415.54
43696,Zona Metropolitana de Guadalajara,583.53
43697,Zona Metropolitana de Monterrey,1490.98
43698,Zona Metropolitana de Monterrey,968.2
43699,Ciudad de México,1861.07
43700,Ciudad de México,150.0
43701,Ciudad de México,2551.54
43702,Zona Metropolitana de Guadalajara,883.16
43703,Zona Metropolitana de Monterrey,924.65
43704,Zona Metropolitana de Guadalajara,2255.13
43705,Zona Metropolitana de Monterrey,1300.17
43706,Zona Metropolitana de Monterrey,3153.49
43707,Ciudad de México,1469.67
43708,Sureste,2301.97
43709,Sureste,835.86
43710,Sureste,2604.17
43711,Noroeste,3137.13
43712,Zona Metropolitana de Monterrey,3277.29
43713,Ciudad de México,1783.12
43714,Zona Metropolitana de Guadalajara,2337.91
43715,Zona Metropolitana de Monterrey,1558.76
43716,Zona Metropolitana de Guadalajara,1486.92
43717,Ciudad de México,626.66
43718,Ciudad de México,150.0
43719,Sur,1638.37
43720,Sureste,254.48
43721,Noroeste,1003.78
43722,Noroeste,1169.67
43723,Sur,499.22
43724,Zona Metropolitana de Monterrey,1765.25
43725,Ciudad de México,905.03
43726,Zona Metropolitana de Monterrey,1011.7
43727,Zona Metropolitana de Monterrey,4425.24
43728,Ciudad de México,2549.73
43729,Bajío,214.47
43730,Zona Metropolitana de Guadalajara,3163.2
43731,Bajío,2426.39
43732,Zona Metropolitana de Guadalajara,1249.49
43733,Zona Metropolitana de Monterrey,863.58
43734,Ciudad de México,1567.95
43735,Zona Metropolitana de Guadalajara,2635.21
43736,Zona Metropolitana de Monterrey,1426.84
43737,Zona Metropolitana de Guadalajara,1587.65
43738,Noroeste,2494.22
43739,Sur,933.85
43741,Bajío,1604.72
43742,Ciudad de México,1639.47
43743,Ciudad de México,822.29
43744,Sur,649.34
43745,Sureste,188.79
43746,Ciudad de México,2170.26
43747,Ciudad de México,1162.64
43748,Ciudad de México,2336.41
43749,Ciudad de México,955.58
43750,Zona Metropolitana de Guadalajara,2295.7
43751,Sureste,2237.35
43752,Noroeste,1317.98
43753,Ciudad de México,1564.73
43755,Zona Metropolitana de Guadalajara,3778.73
